@relation stream_gen_i_drift_010k_f10_b15_n10_rs333 inc_css5_rs333_nd1_ln10_d15_10500

@attribute feature1 numeric 
@attribute feature2 numeric 
@attribute feature3 numeric 
@attribute feature4 numeric 
@attribute feature5 numeric 
@attribute feature6 numeric 
@attribute feature7 numeric 
@attribute feature8 numeric 
@attribute feature9 numeric 
@attribute feature10 numeric 
@attribute class {0,1} 

@data
0.4052404094,1.591409311,0.6680268867,0.5645147518,0.9268553065,0.004119234702,-0.3092302949,0.4129449991,-0.6189001603,-1.781749393,1
-0.7341753352,-0.02684717516,-1.582913059,0.2813685186,1.805375934,1.332782223,-0.2067563819,0.334151329,-0.3046917555,0.8766157696,1
-1.022469951,0.274584014,-0.07188349766,0.05203008771,2.271881851,-0.1996384491,0.06658254181,0.2657055262,1.775727304,-0.4370411682,1
0.8161075815,1.427810727,-0.003676887018,1.025139019,-0.2223290135,2.313884519,1.057549619,-0.1354767813,3.03504665,-0.1336511289,1
1.765509016,0.7834092713,0.6317902362,0.5496101349,-0.4527076737,1.165315658,1.628033596,0.05380098124,1.665395873,-0.1522528612,1
-1.26743484,-0.03384994085,-0.3247444938,-0.0845395071,-0.3126116329,-0.2990792457,1.188563056,-0.7435653017,-0.9807757488,-0.141610906,0
0.5540093738,1.351838946,-1.640098444,0.5497101295,-0.9814039459,0.2869206813,-1.612343052,0.9173387523,-0.4748140993,-1.356525403,1
-0.9535018889,-0.7594985601,-0.04986261104,-0.07670363244,0.09362095119,0.8807804833,-0.7296104877,0.268434644,0.877475373,1.422776121,1
-1.035249169,1.219883721,-0.3314142551,0.4182957071,-2.294473385,-0.08905288381,0.9949564063,0.3321382897,-0.712991407,-1.434352287,1
-1.333857608,-0.007458585449,-1.59763608,0.2132057276,-0.735293431,0.9601015313,0.8005800802,0.1835797165,0.3628512341,0.617128606,1
0.4711912142,1.636375979,0.84360256,0.8973121903,-1.248737584,1.450002124,-0.0001060854708,0.3358278762,-0.2625386224,-0.9341525036,1
-0.931675188,1.523239687,-0.7367820959,0.6286314835,0.6170290466,0.3955028013,-1.986063656,0.4386093535,1.297618419,-1.461750538,1
-0.02332080209,-0.3910324904,0.1356475699,0.02324346509,0.8497729947,0.6891066005,0.3797813501,0.1321928985,-0.8510633446,0.8933910611,0
-1.37073165,-0.6135892132,-0.2967514078,0.05265906018,-0.3543591958,1.164283328,-0.3203273494,-0.374682508,-0.1675808877,1.441040354,1
-0.1763264768,-0.318346884,1.055635044,0.1603688798,0.4613050824,1.240396534,-0.6291169605,-1.276148617,-2.169206055,1.150039266,1
0.2787575888,0.185104533,-2.42833525,0.335981574,1.43791492,1.218505768,0.4826756686,-1.110517643,1.166074553,0.5821061264,1
1.401425531,-0.442440073,0.5474826865,0.06997923664,0.719056844,1.047875346,-1.903370936,-1.771542298,-0.6252162527,1.162514753,1
0.6930490967,0.2815104457,1.426112451,0.3647334178,-0.7196248356,1.2040895,-1.430532116,0.5493918227,1.343240541,0.4320898995,1
1.693483318,-1.766478506,-1.997716492,-0.8454968332,0.9808507775,-0.9888079116,0.9082398315,0.319526208,-0.1925720664,1.367921675,0
-0.03132387516,-0.6150837433,0.7002426182,-0.03546968728,0.1296061927,0.7937482308,-0.3585481054,0.4214045685,0.2524859417,1.202796915,1
-0.2312243087,0.5801057952,0.8803683222,0.4722384972,1.562504407,1.202339432,-1.154179402,1.828672255,-0.8590049177,0.119208457,1
1.591994828,-1.020467594,-0.387595927,-0.8132969634,-2.137454553,-2.013266967,-1.350582505,0.7046518041,-0.8970431103,-0.1287275429,0
-0.2221757187,0.7917722224,1.59108348,0.515461773,-0.7613630114,0.9922946852,-0.703447501,-1.483321313,-0.4066887332,-0.2684505071,1
1.108931423,-1.113134472,-0.4448670313,-0.2084721074,0.0355924696,0.7896832701,0.1948828677,0.2147733568,-1.370513844,1.747027337,1
-0.2203732552,-1.46499297,0.02383970153,-0.3863720383,0.4105082577,0.5999971198,-1.255587861,1.383499366,1.048421776,2.027295828,1
-0.4488244563,0.5311359897,0.9557378832,0.515250542,-0.281145145,1.4872121,1.322023678,0.3561963835,0.09040596327,0.3348834203,1
-0.2933128897,1.762645453,2.68864208,0.9183489655,-1.31803548,1.328039297,0.354681816,-0.693815144,0.4604366757,-1.125091494,1
0.9229419269,0.6094245421,1.923401423,0.2586658657,-0.0780289339,0.1900676851,-1.784825826,-0.339789793,-0.2702757718,-0.5696072119,1
-0.4609809392,0.8127514982,1.568465012,0.5440078233,1.560374264,1.148594818,0.7744628893,-0.1256941978,0.4274521751,-0.1837628267,1
-0.2168306951,0.5857780523,1.710705902,0.4649092364,-1.054665079,1.164942892,0.5879085787,-0.1976712475,0.586808284,0.09982957529,1
-1.344703954,0.3077592995,-0.4633178607,0.3704585125,-1.63825878,1.170871559,1.706443192,0.9581258191,0.899206922,0.4081097513,1
0.2261791195,-0.6390227097,-0.2170973326,-0.02296041085,0.8006332452,0.8713811577,-0.8001961336,-0.2666326595,0.1870751915,1.279017081,1
1.186733565,-0.9263027984,1.369481577,-0.1296270295,1.115494865,0.9193536288,0.86860678,-0.08317560906,0.2839611974,1.63479231,1
-0.6101786631,1.261132857,-1.148379798,0.8145787806,-0.1647839382,1.676978471,-2.807533793,-1.243328183,1.010916627,-0.3535713872,1
1.640947975,0.7416241242,-0.08966439587,0.5841634838,-0.7679733839,1.413477083,1.974524858,-0.5759403868,-0.8332033195,0.05276627987,1
0.9577722633,-0.2518000297,0.938331161,-0.4561849682,0.4272857248,-1.659132557,0.1027059162,0.04463256024,-1.346927978,-0.7820856782,0
0.6647358636,0.5165332511,0.2225112472,-0.05671163052,-0.2019860285,-1.085808361,1.501607076,-1.811894823,0.2948033328,-1.27304735,0
-0.01725436127,1.44842762,0.252858705,0.4198930523,0.2149026234,-0.4209906613,-2.275896505,0.6551427755,-1.022494283,-1.887607438,1
-1.071107458,2.18948605,-0.05107842711,1.09585423,-0.6983619146,1.443626322,0.0342568919,0.9692551501,-0.8771042026,-1.54131788,1
0.08480602797,-0.827916177,-2.306762208,-0.09884825916,-1.233592186,0.8788205364,-0.5537325021,-0.6041642255,-0.3486150491,1.499623907,1
-0.4457619329,0.1178927478,0.09179216313,-0.1616846878,-0.01186957077,-0.9059155707,-0.1099388138,-1.580976299,-1.7231935,-0.7018060822,0
-0.4621974333,1.977246445,0.2974881696,0.8356192816,-0.4968345263,0.5787073288,0.3664410717,1.3514794,0.5495339115,-1.864012313,0
-0.4503597335,0.8523442414,-0.188484864,0.6334511552,0.6290843891,1.443600718,1.015430229,0.5592641993,0.02310997908,-0.06227641965,1
0.9955801922,1.510460417,1.179086783,0.8644263466,1.554100224,1.467335085,0.05633669025,-0.6967109025,0.1723992492,-0.7718886436,1
-0.1455274035,-0.5261940467,0.1643655258,0.04433332448,-1.022607191,1.049948703,0.8467676297,-0.01719603661,1.026048686,1.259891579,1
-0.535652398,1.152215247,-0.2070516796,0.4526218996,-0.5252235136,0.2145215459,1.194921005,-0.8428947993,-0.6642296319,-1.186180316,1
-1.183294108,-0.7356052502,-0.1347765347,-0.0815315206,-1.386632021,0.7557151054,1.176872468,0.1444646817,0.01489193229,1.300176187,1
-0.05670503817,2.06234004,1.603219872,1.03051127,-0.602742437,1.315754715,0.2409255536,-1.046651457,-1.083492311,-1.495479612,1
-1.457648212,0.7399713514,0.1932656904,0.5492054932,-0.8363053242,1.267198138,-0.1931622306,0.4827322244,-0.9985848253,-0.0133615569,1
1.722188894,2.261867357,0.7060010882,1.015480036,0.04784525067,0.9466238125,-0.6012852641,-0.2829632229,-1.855398333,-1.956674424,1
0.05956740957,0.5147018701,-0.1993633791,0.486291179,3.286705542,1.342905934,1.655707995,0.282134522,-0.7535528882,0.2683278731,1
0.8766711546,0.2913914564,1.707533502,0.344187479,-1.425851836,1.08067784,1.0088476,-1.315811134,0.2454451077,0.3689021685,1
-0.3494862142,0.246024341,1.824730148,0.32809205,-0.2228690233,1.103557951,-0.2857173753,-0.9748375145,0.1805453602,0.423929847,1
-1.712230627,1.263382591,-1.90464161,0.8056677673,2.037865231,1.625753764,-1.334825703,-0.09815039236,-0.2386944718,-0.3760936487,1
-2.13904697,-1.778652957,-0.7344674054,-0.541885148,-0.677640648,0.3720871041,2.104097331,-1.820737038,1.280482688,2.238744008,1
2.249963881,1.092745255,-0.7181074008,0.3376906276,0.1530424747,-0.1881470182,-1.615364577,-0.3372534418,-1.204535628,-1.353997794,0
-1.832745013,-0.6214539075,-1.971775991,0.009645496311,1.155160092,1.031009446,2.04638886,-0.4079866092,1.229511332,1.368452168,1
-0.2558102307,1.484114183,-0.5499529526,0.8429936525,-0.3724481742,1.466831713,-0.4782782553,0.1440507805,-0.8410640028,-0.7351324392,1
-0.3699725052,-0.9054948324,0.9600474995,-0.6104809179,0.5883210753,-1.275505376,-0.2508348423,-0.3207988824,-0.8934392854,0.1980620558,0
-1.141394984,-0.8398028627,-0.5851499423,-0.09242639233,0.08317689178,0.9158555085,-0.2269864455,0.3113928165,-1.573308929,1.528812891,1
0.752010532,0.34804886,0.4851697889,0.4165526641,0.4197778309,1.328543276,-1.253768134,-1.185962503,0.8350239245,0.4626498743,1
1.222499889,-0.8602699907,-0.5329247328,-0.1208446256,0.1204313604,0.8157457508,-0.02180039051,0.8145783016,0.7835809987,1.493351915,1
0.02599550542,1.632715589,-0.3560273375,0.7137875144,-0.04131452582,0.5833899533,-0.2332833479,0.1780278019,1.231012941,-1.475422853,0
2.299285282,1.589125672,0.6371772828,0.7506773204,-0.1261772433,0.8375738302,0.4609596221,-0.7949885007,-0.0428001077,-1.254424067,1
-1.276044478,-1.091046577,-0.2561588206,-0.2448200991,-0.5445494837,0.6339799004,0.4152695078,-1.651295472,-0.3756839756,1.653023904,1
0.8686390396,1.195306002,0.3286587513,0.8251093961,0.3410544635,1.821418978,0.5454514284,0.1903637767,-0.5083907188,-0.184382705,1
-0.4463217288,1.050642332,-0.04442670758,0.7199676119,-1.591708815,1.565016545,-0.7585387915,0.1901739311,-0.03155341085,-0.1854196977,1
-1.752727664,-1.433892047,-0.6474519191,-0.7857147246,0.6064276306,-1.220017072,0.7309980436,0.2384907252,0.01944317229,0.8363996797,0
-0.3584802472,1.642396824,0.5597437045,0.8209451296,2.979650641,1.062634464,-0.02887893442,0.8756987046,0.04263020299,-1.168784961,1
-0.6681066149,1.893835823,0.1053704329,0.6061926372,0.6294688533,-0.3023875056,-1.807319964,-0.6888033123,0.7677597049,-2.342460442,1
-0.8551402009,1.813877368,-0.09658566458,1.024777073,-1.504780147,1.699807892,-0.6003297421,0.03256109614,-0.04419175863,-0.9557075801,1
-0.4739600444,-1.11041765,0.437305106,-0.5565800276,-1.024474337,-0.7476432193,-0.9428236315,0.3185864794,0.3801541472,0.7718270221,0
1.284138731,0.965170653,2.361134938,0.1399312642,-0.771863429,-0.8949622908,0.09077087417,0.944476604,-0.3888854,-1.679165226,1
1.810959034,1.963145227,-0.4709684211,0.9799422667,1.279798605,1.236619325,0.5973228987,-0.3387294505,-0.7854101872,-1.434609751,1
-0.440927165,-2.025045025,1.109995417,-0.7366667539,-1.549156594,-0.08307735923,1.173662487,0.6206324193,0.7159995723,2.225456286,0
0.1817738582,0.5771669215,-0.7582299793,0.4930082111,0.1248181731,1.269532832,-1.421053864,0.779151376,-0.8496757355,0.1715296435,1
0.1123175608,-0.289030794,-2.376562609,0.101825886,-1.073569214,0.9112114715,0.1941229153,0.1555762876,-1.06565446,0.9222422586,1
-0.7212926355,1.194822762,-0.7500013373,0.2144264457,0.6119512305,-0.9121443909,0.3066220104,-2.433577786,0.9643236997,-1.927053734,0
2.22247552,-0.9588723677,-0.6704338397,-0.553512428,-0.1146389495,-0.9427148888,0.9374800507,-1.888067728,-1.442755487,0.4720229994,0
-1.883412701,0.8378742435,0.03300417505,0.4699944033,-1.069687435,0.8106701715,-0.2527242199,0.392035652,0.5572743759,-0.4397484141,1
-2.003525095,-0.9976848845,-0.357889898,-0.1643044365,-0.3771776227,0.8650228821,-0.6648810319,-1.086603219,0.3012014869,1.689591838,1
-0.5461081386,1.107298929,-1.07103481,0.3628279369,-1.274017147,-0.1377978656,-1.171962178,0.7681990649,-0.3382598382,-1.329665791,1
0.1339441288,-0.01768239227,0.9618473219,0.2309423854,1.094720852,1.050444336,-0.2897647379,-0.761617344,-0.08104218572,0.6834012568,1
0.5179232192,1.813908644,1.937453078,1.085100644,-0.1701414707,1.985911553,2.196668162,-1.89072571,0.7170172684,-0.7724182655,1
-0.3514386814,0.4258734578,2.252367052,0.4086978197,1.978665122,1.163070685,0.5271131319,2.392563421,-1.553632503,0.2674157827,1
-1.084291775,-0.3820686296,-0.0163624996,0.1057434583,-0.1746256347,1.019321335,-0.4063415715,1.618349161,0.3148245163,1.055607024,1
0.7368768188,1.334399989,0.1194936432,0.8230159041,0.855411728,1.550720727,-0.1624006966,-0.4982953843,-0.2004645101,-0.5059167947,1
0.4581360347,1.716638835,0.120902656,0.4707562461,-0.1016806136,-0.5817408491,-0.7760379895,0.4412510414,0.8894023525,-2.304784696,0
0.4908500032,0.6176992384,-0.1198813714,0.7377366276,2.198871159,2.349237233,-1.103323128,1.303793352,-1.583757225,0.8080562129,1
2.167439229,-0.2729504644,2.064847863,0.09654613563,-1.617729095,0.9002313979,-0.516122735,0.2359849744,-2.560915454,0.8756666459,1
1.024839671,-0.00555185918,0.8468497182,0.2618590166,-0.0309030202,1.224076801,-0.190511884,-1.163771171,0.4442992997,0.7786448513,1
-0.1702978672,-0.5447968181,-0.01280146787,0.02102705109,-0.8657696567,0.9830691546,0.3165509259,0.5416266103,-0.9621559833,1.253709653,1
0.3377547359,-0.2579576929,0.3900562501,0.1635229819,0.5976061602,1.10034212,0.3842556217,0.1027605691,0.08045168371,0.9872823713,1
0.874305304,0.5397027141,0.0484463426,0.1695162014,-0.03444713115,-0.08134736234,-0.6335201946,-0.1625408781,0.7607745143,-0.6549062567,0
1.148126968,0.7905041668,0.3448436438,0.01628167711,0.1612726989,-1.169311152,-0.8911834098,-0.08388808173,-0.5494061675,-1.61889108,0
-1.646133816,0.7854636847,0.1718731266,0.5764340538,0.6697695979,1.335759799,-0.7589075691,-0.8986224934,-0.6243087651,-0.02525778446,1
-1.206085526,1.700517515,0.3660676899,0.7951200362,-0.3413047878,0.878219017,-0.7675183216,1.057547437,0.3602518141,-1.36938983,1
1.039359244,-1.112996243,-0.1799866766,-0.1556206839,0.4584688368,1.060641125,-0.8488830952,-2.046527939,-2.788030079,1.923743901,1
0.7772158994,-0.179111903,1.163734906,0.1357468651,-0.1502017989,0.8937592805,-0.9406971841,0.03005311753,1.068170366,0.7642153533,1
0.2868435304,1.623693596,0.703187212,1.158371565,0.9732659541,2.547909916,-1.286558644,-1.837922074,-0.4063626406,-0.1970079925,1
-2.116631054,-0.1534069724,1.577180971,0.5191552657,-0.8633730326,2.580842561,-0.8988075124,-0.7523347146,-0.6550643734,1.842148227,1
-1.77813378,-1.086177003,-0.6354783542,-0.6437438474,2.379535328,-1.141294662,-0.7571280838,1.38197938,-0.641850001,0.4897094357,0
0.8318120556,2.143272417,0.1147255871,1.176814697,1.456525733,1.862368784,0.6949600852,-1.088900063,-0.6064029374,-1.22724788,1
-0.5957428135,-1.115084593,-0.03293361778,-0.2170557089,-0.6996520979,0.8174466566,0.2060447208,-0.1693507464,-1.199038025,1.777337295,1
-0.821988759,1.00037957,1.265674677,0.6238325793,0.1492789418,1.211134533,-1.34478865,0.7887488809,-0.6734439899,-0.3716817624,1
1.177005272,0.01258205719,-0.7204624951,0.2685474886,0.01325245478,1.156925468,-1.252143808,1.773031843,0.6585462714,0.7214933093,1
-1.029676817,-0.4099551667,-1.131604597,0.07292416392,-0.08321854293,0.9558230101,-0.3176697442,-0.6213982565,-0.5496438492,1.070909197,1
0.1103224592,1.313245744,-1.141770494,0.6994049482,1.457832987,1.012224419,1.50878187,1.16477322,-0.3446606575,-0.8554812507,1
0.8071756483,-0.5906015353,0.4481014336,0.02213683782,-0.495251075,1.060988404,-0.1511447546,-1.654486747,-1.198853464,1.335999918,1
0.9462623986,-0.2393718339,-0.5381178087,0.1318154252,-1.961885714,0.9617890583,0.08355097527,0.2113396279,-0.6355887077,0.8811621473,1
0.1006933452,-1.265769284,-0.7207747984,-0.3202089101,-0.3276397958,0.5618966705,-0.561640732,-0.5846999242,1.02158778,1.787088328,1
-0.1941111838,-0.7231503028,-0.2627532752,-0.01488558169,-0.9814031211,1.074295634,1.674057983,-1.81272005,0.07764598251,1.499849252,1
-0.5075168867,0.7705311047,-0.5733502848,0.7224590364,-0.07633348992,1.989653261,2.653679851,-0.4976495749,-0.03344106832,0.3836498423,1
0.4961308134,0.4187093754,-0.04834821336,0.502890316,-0.963667864,1.586073155,0.3337873249,-0.4208221174,0.2286053159,0.5427848358,1
0.02231484367,0.1658893061,0.3924762416,-0.3620643523,0.7719873179,-1.838535714,-0.0216226071,-0.03891978614,-1.949752753,-1.374650184,0
0.02844798101,-1.084118318,0.4429841403,-0.6150963233,0.2701974724,-1.019270385,0.9013343023,-0.3297615855,1.659973154,0.5803194669,0
0.7789848375,-1.100081499,0.1976493082,-0.5286511652,0.8552058078,-0.6122137974,0.4793445689,0.1332350614,-0.8005808481,0.8558203817,0
0.5151439961,-2.037909433,-0.08952677806,-0.8943639939,0.5805728892,-0.7479695765,0.4135912422,-0.1709859165,-0.06224617567,1.82364411,0
0.9015808233,-0.5548796218,0.9857643144,0.01797690665,1.178290858,0.9614398371,-1.676379737,0.4211884229,-0.7345274741,1.246074178,1
0.8709568191,1.343157614,1.576090106,0.6945677055,1.079967861,0.9262068418,0.9169330466,0.06412568491,-0.2573198561,-0.9468525445,1
1.176438914,-0.6436243823,-0.2892638833,0.01718234451,0.783655854,1.092569774,-0.1721433432,1.000776419,-1.541699338,1.427502008,0
0.1068846982,1.451213368,0.09102106633,0.6192552727,0.0859180252,0.5039790863,-0.2627327611,0.2527833664,1.098140672,-1.319768643,1
-0.1684311498,-0.9843311399,0.1184236685,-1.003357532,-1.553647698,-2.908783138,0.9965933941,1.051069694,-1.092216855,-0.7445461355,0
0.4862487466,0.647778655,2.102649218,0.1754834724,0.6322153666,-0.2396095909,-0.4272785344,0.2370795533,0.1708042624,-0.8766214755,1
-0.7814584163,-0.2053426592,-0.7900574727,0.1110782413,-0.4228811827,0.8257840582,0.01085631678,0.134656806,-1.243927369,0.759583272,0
-1.187464288,0.7840804238,0.2803171651,0.6473446216,-0.07376798266,1.688329758,0.1233660229,2.493193651,-1.602057478,0.2034114349,1
0.9818326454,1.383567142,0.9769118112,0.8794689043,0.8125654529,1.706086658,0.4578002931,-1.538529234,-1.103655809,-0.4865194427,0
0.2650063578,-0.04325612976,-0.1766427844,0.2475879348,0.424809795,1.145517776,0.04931989856,-0.8993757049,-0.2253709258,0.7716100457,1
1.327136826,-1.202770673,-0.799315339,-0.6331673423,-0.3760935887,-0.9155450298,0.007111211507,0.3657713496,-0.3861571788,0.7801455621,0
-0.05239667325,1.270400696,1.700659234,0.6140404303,-1.431457077,0.7455849963,-1.087562421,0.09743048923,-1.692178916,-0.963265141,1
-0.07818471346,-0.04819154597,0.09361614369,0.2560476439,0.4546861508,1.20843757,0.296355096,0.1832433194,-0.170914526,0.8244656176,1
-0.4853323363,2.694275691,0.008505810129,1.121107155,1.830334691,0.7485058182,0.7802899083,-1.489735329,0.552654572,-2.565670296,1
0.2626696119,-1.569579383,-0.6051562932,-0.5636116305,0.3484823094,-0.04533331479,-0.3933059979,-0.67339886,0.7222047255,1.736598823,0
0.5069295699,-0.6370802929,-1.319873856,-0.05866031271,-1.432641349,0.7605956407,1.26147648,-0.4489643901,0.3259576795,1.206561952,1
-2.006649981,1.39550957,0.7002786722,1.010235591,0.3662446288,2.318386603,0.6714770291,0.9845987625,0.6030667343,-0.08884305979,1
-0.4213521331,1.81342236,-0.1172910128,0.8660408253,-2.308610885,1.023576608,-1.208452958,-0.1335116255,-1.159979592,-1.418133697,1
-0.1267658247,-0.190353072,-0.6790578394,0.1455299574,1.123672599,0.9770734629,-0.7962157626,0.508142579,0.5928824379,0.8223840827,1
-2.051593791,0.812206216,1.261568282,0.7331715196,0.4464630174,1.985931809,1.092582091,0.06717989697,0.5930886369,0.3436277465,1
1.080821276,1.67650234,-0.7761336247,0.9230276582,-0.7580725091,1.474314201,-1.024390467,0.5970348624,-1.305005816,-0.9726209482,1
-0.4949365842,-0.5750892543,-0.03245821523,-0.03358543737,0.4505486746,0.7952085542,-1.148063298,0.2358171152,-0.03448135793,1.141969439,1
-0.7488728497,2.378853921,-1.764149855,0.9709309705,0.8658038628,0.5641018754,0.7371251967,0.3725380229,-1.284429578,-2.343074079,1
1.37341889,0.3337296779,1.910700745,0.4215990017,-0.6430781075,1.316655314,1.267164005,1.098296114,-2.232100891,0.4542379197,1
-0.1994781247,1.491771239,0.6942572822,0.8927538643,-1.922360804,1.648502249,1.138735529,-0.3087202673,0.2753054902,-0.6311297324,1
-0.1880347534,-0.5532274159,-0.9173346271,-0.006518960972,0.09590296448,0.8699845047,1.005082742,-0.7559447871,1.804177499,1.182858878,1
2.157963442,2.202249416,0.9291759991,0.8527325964,-1.245263684,0.2945128246,1.301746673,0.6454661993,-2.084403014,-2.305640735,1
0.3656691047,2.144057506,-0.267780155,0.6835911204,1.932619072,-0.3489237729,-0.6401567828,-0.6939973861,-1.301641782,-2.639153203,0
0.4337665735,-0.7479008618,-1.525688336,-0.09002467057,-0.4309516433,0.7758235295,0.1675394677,-0.621043856,0.1574425019,1.338334826,1
0.3148458351,1.333345301,-1.185633025,0.686824313,-0.811570679,0.9350974495,0.00453629858,1.00964188,1.102793299,-0.9042941273,1
0.8808629142,-0.7948787254,0.7039018147,-0.4145347901,-1.375584219,-0.5667628918,0.8122969306,-2.521479527,0.3144972009,0.5464832104,0
-0.7595467994,-0.1512521936,0.4478315564,0.1341539862,-0.124378781,0.8769818712,0.9126310429,1.188483958,1.048373312,0.7146104925,1
1.892842642,0.579885937,1.722641626,0.6453897131,0.06050778284,1.982068159,-0.4406410929,0.1338534524,1.932516307,0.6077837806,1
0.0567946592,-0.2792208618,-0.5341470965,0.1278243799,2.183580403,1.027304192,1.349435149,-0.9676327526,1.071016766,0.9859854372,1
-0.4107225544,1.474799641,1.565856676,0.3402292965,-1.087859749,-0.8382576306,-1.15475493,1.800014286,-0.1609753814,-2.18939944,0
0.3981940317,0.05279785254,1.018832258,0.1702049356,-0.8322646155,0.6919719487,0.09889607425,0.8232537929,-0.2438967925,0.3718312369,0
-0.3481351614,0.005281780015,-1.912492768,0.2163878464,-0.2970856379,0.985279351,0.9360549197,-0.9660165517,1.334208138,0.6237811949,0
1.428139802,0.3987660222,-0.4560024689,0.3965745282,0.4346572916,1.16474869,0.399382555,1.294106245,1.471043602,0.2802667708,0
-1.935992303,1.905393541,-0.03278363352,0.7426699708,0.2260388346,0.2968259717,0.1741345707,-0.1999345523,1.404587281,-1.952865382,1
0.2628195953,0.4781440822,0.07854618232,0.4534395017,-0.6948429947,1.267624632,0.4453712435,-1.084755964,0.9937197733,0.2649801734,1
0.5115013784,1.517513828,2.286648008,0.8736645856,-0.5436476216,1.48881969,-1.006847169,0.5039136408,1.090495471,-0.7560690706,1
1.519890161,2.099388571,-0.243990119,1.30923315,0.5337238456,2.491112567,-1.060145613,-0.6065317258,-0.501392055,-0.7880489467,1
-1.514817618,1.644740862,0.685089505,0.4479879662,1.386397705,-0.6017919482,-0.3795196576,1.051257494,-0.1961919337,-2.261049422,1
-0.3234781216,0.455065854,1.218480688,0.4225048914,-1.192037642,1.197257758,0.4615865036,1.439032326,1.242064072,0.2562512932,1
0.5105184193,-2.394209004,-2.470105018,-1.137665506,0.8341428143,-1.316427776,0.04451300382,-0.6351822676,0.8907179376,1.875046549,0
0.7537456225,1.091098226,-1.149266273,0.7731269572,-1.272876036,1.752400265,-0.7438450825,-0.2050923838,-1.38117874,-0.09527544613,1
-0.2701294299,1.144258852,-0.2034002115,0.07761671444,1.167438104,-1.448227585,-0.2618464021,-1.19282644,0.7481553796,-2.228426683,1
0.1341041582,1.315579385,0.4579256565,0.8142398916,0.1343182369,1.529982969,-2.638776639,-2.003170057,-1.332062994,-0.5125951917,1
-0.5548412826,-0.9172330189,0.5711101849,-0.1539586065,-1.406119733,0.7841170399,-0.09119905655,0.4097784364,-0.02718051031,1.535703196,1
0.2161511953,1.694613798,1.467137737,0.9952649049,0.36898065,1.782573484,-0.6168067463,1.221302367,-1.413907374,-0.7813184228,1
0.06710982364,1.847497205,0.6086859216,0.8654970084,-1.099200195,0.92056609,1.004613952,-0.1727557167,-0.4814268233,-1.483786526,1
0.2758320225,0.6019310128,0.9331372211,0.2160955914,0.2664568348,-0.005484032035,2.406298301,-0.04258470823,-0.5804399093,-0.6729156617,1
-0.3382447508,-0.2407263428,-0.6113782314,0.1751424187,-0.8965159493,1.150891154,-0.8880534352,0.0304654051,-0.3369940889,1.01510833,1
0.5684987384,1.326188943,1.239977896,0.6149059852,0.2689169833,0.6583356515,0.4361461502,1.273530379,0.4779256695,-1.085886679,1
1.001924328,-1.20930356,-0.05862395169,-1.070002892,-0.8443127091,-2.883507051,0.2796464816,-0.4930150147,-1.269636387,-0.5057335405,0
1.203007257,0.09773095717,-0.09841980178,0.2212231554,0.2357198454,0.8485083441,0.5351212969,1.46580631,1.035572734,0.4379295249,1
