@relation stream_gen_i_drift_010k_f10_b15_n10_rs444 inc_css5_rs444_nd1_ln10_d15_10500

@attribute feature1 numeric 
@attribute feature2 numeric 
@attribute feature3 numeric 
@attribute feature4 numeric 
@attribute feature5 numeric 
@attribute feature6 numeric 
@attribute feature7 numeric 
@attribute feature8 numeric 
@attribute feature9 numeric 
@attribute feature10 numeric 
@attribute class {0,1} 

@data
1.274782424,0.09867810967,-0.7836155744,1.592829864,0.6079955938,-1.589640872,-2.07097916,0.9502050744,-0.9767194257,0.5318758344,1
-0.9866491795,0.4529750222,-0.09205441351,0.274475699,1.856320677,1.667708113,-0.2078827492,0.6894288068,0.8499630717,0.3761857196,1
0.9983282425,-0.06400708138,1.241810148,2.176530509,-0.6423816013,0.1477624143,-0.4183034514,0.1615156753,1.711260524,-0.321993829,0
-0.441903703,-0.24089593,-0.6471487327,0.5012442468,-0.7803781744,-1.19482588,1.008877356,0.5708723241,-1.501745325,-1.332745803,0
0.8949582188,0.2930444133,-1.53307568,0.4442397947,1.684883944,-2.183272831,1.592752963,-0.08957161082,-1.688521911,-0.2269063432,1
0.5411080141,-0.145691394,-0.1038412183,-2.755180535,-0.5387455793,-0.7360521915,1.066098749,0.8051126202,-0.4645921554,0.6178780366,0
-0.3018205248,0.235482398,-0.8981192248,0.9157845128,1.261898068,-0.156429824,1.175526983,0.7078062047,-0.8374647238,0.5751522769,1
-0.8222633409,0.1190325182,-0.4496168169,-0.352746695,0.6209797083,-0.4856307594,-1.494038393,0.3608250365,-0.4087470837,-0.4791407265,0
1.005165886,0.5019808243,-0.4021419433,-0.3997962169,2.194043344,0.054250926,-0.9128231911,1.619717399,0.4983159054,1.361470861,1
-0.0006381616623,0.4863730331,-0.5251334478,-1.850649806,2.126055867,-0.1391772415,1.152781811,0.2287019369,0.2470518493,-0.2568579976,1
-1.112973991,0.06406661915,-0.3998152779,0.105274152,0.3652581196,0.0643157587,-0.7065921788,0.1554752574,-0.4707206066,-1.383793439,1
0.05147425493,-0.3648203996,0.5937741017,-0.9664120157,-1.713057874,-0.9454855698,0.6919476629,-0.3925754683,0.07864640191,0.8895638162,0
0.09786933521,0.08478236483,-0.6559365549,0.6586800644,0.5952601462,0.01168847039,1.022383168,-1.045527874,-0.7744917456,-1.248981441,1
0.8263154963,0.01908307162,-0.4784518071,-0.6393158816,0.2659918387,-0.7570644221,-0.1578378544,0.8337194284,-0.691809755,0.3623337736,1
0.2668869313,0.2148417491,-1.360480303,1.378425136,1.331421414,0.5653352989,1.603652484,0.7309656802,-1.549625083,2.058375984,1
-0.6645961374,0.2951041282,-0.2952391139,3.214524936,1.309415852,1.853588755,0.4057633912,-0.2696096325,0.1873276568,-0.03366345301,1
1.173138068,0.1897696574,-1.339287354,1.905228819,1.198707481,-0.3624235221,1.41374583,1.617398356,-1.623322973,0.01889292981,1
0.3313829043,0.2663228244,0.5073823457,1.370224425,0.9757933835,-0.5576091914,0.62720257,-0.5177770848,1.352950174,0.04450472189,1
-1.676269207,0.3885646734,-0.9568879348,2.034481603,1.947159909,-2.211431352,0.8644600574,-1.226486631,-0.5567038911,-1.379844356,1
0.03578955159,0.2551359598,0.9144512855,-0.7908170442,0.7943610691,0.05407437728,-0.3105781221,0.7648944018,1.97696794,-0.7130137401,1
0.02036716626,0.3060742783,0.3241902514,0.07062883588,1.117147034,0.2606026067,0.8439704483,-0.5339068881,1.124343836,0.9201848978,1
-1.770325305,0.1822548882,-1.032786834,-0.1762652617,1.123702958,0.9746709424,0.3019443406,0.2452801809,-1.150734724,-0.4619680438,1
0.4470185391,0.03651052889,-0.2737067924,-1.319663476,0.1992642718,0.5279092606,0.9031260262,-0.1027963817,-0.3657622835,0.344465287,1
1.427330458,0.06661579598,-0.5801043869,-0.2021090462,0.4332447535,0.02238203873,-1.389542974,-2.066492406,-0.7715042863,-1.218216116,1
1.707094179,-0.01158034754,-0.02797046117,-0.5478114621,-0.09168607487,1.117164794,0.4927942055,0.4565781773,-0.1049348564,0.1211080653,1
0.5637450536,0.1317985125,0.3079936017,0.7749424868,0.4201032813,0.8554985887,1.138730538,-1.2727578,0.7442313326,-0.004082027229,1
2.931946295,-0.2261122448,0.762676743,-1.512292246,-1.20736385,0.76604865,-0.3675989679,-1.112003556,0.6518841442,-0.4954710615,0
1.190606059,0.211777073,0.2705094834,-1.157587667,0.7384685465,3.31487031,-1.417244241,1.145980406,0.8205459693,-0.4089638313,1
0.8918280509,0.1852640752,-1.029975693,2.235333739,1.0487347,0.6548280212,1.04162177,0.735270427,-1.19385784,-1.234123295,1
-0.3382788065,0.2859998031,-1.427184991,0.9618319925,1.640652138,0.284741305,-0.03552689975,-0.7538027542,-1.494541943,0.08028033979,1
1.655043275,0.1052545517,-0.6567445737,0.142222927,0.6211905499,-0.50303567,0.6867670308,-0.6712830705,-0.7664162861,-0.6472259659,0
0.8230999648,0.4318635223,-0.3160494251,-0.5605813266,1.809307507,-1.706172662,0.185074327,0.8038113664,0.4473045291,1.604005828,1
-1.139897858,0.4271364138,0.2115028188,0.8977995989,1.661737463,-0.3608340045,1.299050075,-0.09122156111,1.237379691,0.2062980946,1
0.2134193487,-0.3701519452,0.6485517117,-0.4773875035,-1.709012078,-0.05289595937,-1.214167976,-0.3991711326,0.1909720797,-0.2694813127,0
0.5617505116,0.06867947779,0.8417711979,0.9276837902,0.05577238548,-0.8526650736,1.123849134,1.435067356,1.457424777,-0.629799446,1
-0.3053355863,-0.3024773258,0.5959257629,1.572021835,-1.462500817,0.1702436762,-0.7934937001,0.9187225991,0.2401442439,2.193968415,0
0.5756663613,0.2429400379,0.0824829334,0.3495449667,0.9602045232,0.8119902234,-2.346366974,0.5661717504,0.6627756684,0.7145491274,0
-0.1586183987,-0.5367199421,0.2597760711,0.7774168821,-2.265804137,-1.24762085,0.03294259894,0.8236079848,-0.7767778315,-0.5639175077,0
0.7523407191,0.4546146126,-0.4304647481,1.219007786,1.947410358,-0.9316054814,-0.8091110685,-0.03387474023,0.3350889841,-0.553087045,1
0.9265799695,0.1925288164,-1.274965527,-0.162894787,1.23067952,1.133319047,0.7604936987,1.501362168,-1.488247227,-2.231779794,1
-1.370403559,0.08943827698,-0.12684598,0.3575600413,0.4415586616,0.248613712,-0.2914100587,-0.2142613345,0.01844264144,-0.350784617,1
-0.3663740766,0.09856018627,0.7803066055,1.098325719,0.2007590747,-0.009420510427,-0.6393712605,-0.1285265067,1.402165078,-1.64229111,1
2.12861217,0.2382479529,-0.05178477923,2.025781058,0.9763028418,-0.7347050511,0.2149777492,0.5559470162,0.4354992338,-1.317871558,1
0.3427219813,0.1629596605,0.3648923836,0.1979462488,0.5739746017,-0.8060246895,0.4105507703,-0.2592002826,0.9269461069,-0.4624027928,1
0.5889869582,0.2172177929,-0.255919873,0.4041483092,1.000299059,-0.1388433751,-0.02017395071,-0.4455083108,0.1213881217,0.03053788209,1
0.5713034889,-0.1979943969,0.8325002642,-0.5959964006,-1.074311991,1.547376328,-0.5218599647,0.03552730599,0.838698199,-0.3052450347,0
-1.277029513,0.1038007714,0.7441363429,-0.6211229842,0.227280745,1.822086958,0.8590285858,-1.322665548,1.365445568,-0.09188729601,1
0.5531753381,0.3802234856,0.258292744,0.3769741099,1.436751611,-0.1709950117,-0.3367411304,-0.2881847711,1.20221893,-1.130442758,1
2.262038811,-0.3845374182,0.4961993986,1.018522842,-1.776394377,-0.1619905762,1.959526945,1.2612913,-0.06447674275,-0.6086109658,0
0.4941314213,-0.3998067845,0.008101331361,-0.266213074,-1.619757777,0.03652176741,-0.6324909663,-0.1859984025,-0.8352530624,-0.1055660621,0
-1.266237695,0.3907113472,-1.738050079,0.3516735874,2.123449985,0.270192347,-0.2465180234,0.3920811867,-1.799267696,1.365512416,1
0.2180480048,0.06028260293,-0.3559167991,-0.2508716489,0.3205542609,0.2119712045,0.9800131348,0.1629274555,-0.4141194644,1.394818627,1
1.691902641,0.07060483905,-0.6780144978,0.8501902192,0.5257056038,-0.1556434178,-0.0695760289,0.5703311553,-0.7990540832,0.4675554691,1
-2.476679612,0.1652245126,-0.9898463519,1.406583958,0.9852980479,-0.4434501452,-0.5219186386,0.05950001811,-1.138435656,-0.656736767,1
0.7983646834,0.07435447279,-0.2678565578,-0.2455168085,0.3435704936,-0.4359398948,0.3392098512,-1.659724663,-0.2264586348,0.09833291369,1
0.523857969,0.0697042791,-0.8190924663,1.242845173,0.5249502963,-1.532316848,0.3109856416,-1.298435975,-1.086285094,0.9834308909,0
0.6363484077,0.4250152648,0.5154508056,-1.485555401,1.57618597,-1.045565133,1.708034521,0.1589805266,1.700977582,-0.9657995527,0
1.62910764,0.2212328658,0.4459246435,-0.8256383809,0.727565116,-0.5652949941,-1.332454764,-1.445305379,1.131492361,-0.2173416628,1
-0.3537606467,0.5349235246,0.2875204996,-0.4085119974,2.06980579,0.0337230109,1.080568798,-0.4141740479,1.566954693,-0.6894076372,1
0.1245386582,0.2030475785,-1.134650985,-0.2848007693,1.231258135,-1.518230354,-1.259689499,0.927812031,-1.27737814,-1.13159184,1
1.113555581,0.09095601762,-0.6519490963,0.4365720338,0.5503810805,-0.4747270552,-2.977293297,-2.491124266,-0.8116088734,0.7824431721,1
-1.243602329,0.4082838825,0.1948212044,0.7366263883,1.588728926,0.3503561116,0.1003089318,1.297849251,1.166104382,0.3615467062,1
1.157434574,0.001221385187,0.4968515659,0.244730673,-0.1218286021,0.0671817174,1.444532847,-0.4379276417,0.7684001864,-1.426398251,1
0.1736546523,0.2318828937,-0.292755783,1.403350676,1.011259284,1.463846334,-1.526775024,-0.2576425496,0.06805627954,-0.5707563728,1
0.1278614851,-0.3265331695,0.6533439351,0.6227333703,-1.494043636,-0.2445281739,-0.7067623281,-0.5051219895,0.2928295016,2.553775075,0
0.9907052109,-0.1204535032,0.9123051734,-0.1701263099,-0.8069617741,0.960762553,1.210376288,0.2761620989,1.098903008,-0.4916998177,0
0.4923436963,0.178644134,-0.8070102885,0.5104889058,0.9737401856,-1.039843119,1.111586204,-1.285829203,-0.8258666999,1.455939442,1
-0.6884567961,0.1758061305,-0.7462736943,-0.7643891625,0.9115482203,-0.3220980564,-0.2544248741,-2.215142157,-0.7670423036,0.8843343842,1
-0.4878812037,0.1042241058,-0.4340776759,-0.9575533698,0.6163587147,-1.064951396,-0.3066531001,-0.493370129,-0.3788275394,-0.6992005132,1
0.7321900929,0.080429318,-0.6800376923,-0.1423498734,0.5071046138,-0.2116633722,0.8476247283,-0.6159578854,-0.844372661,0.3700793941,1
-1.132724686,0.220017407,-1.078022903,-0.4265797042,1.25312285,0.1256358603,-1.230460244,-0.5391836823,-1.161751109,0.04205408254,1
0.5312680337,0.4726421085,0.1416087434,-1.456489351,1.858662645,0.04130381047,-0.01186062135,1.07374488,1.236737132,0.433915312,0
-1.579112983,-0.1970603499,0.582874632,-1.724857921,-1.030886236,-0.5005204884,-0.5197429493,0.8973883183,0.409500146,0.5149200783,1
0.1857060007,0.2287803417,-1.07765002,0.2348836677,1.314904273,-0.1942926064,-0.6806988725,-1.045566522,-1.109428209,-0.6886947522,1
0.1101956348,0.1830319585,0.4498353878,-1.826210931,0.5780461974,-1.807348472,0.3432774814,-0.6344765034,1.061656358,-0.5373871442,0
0.2765907339,0.2416232844,0.3955397566,0.7402384805,0.8944838036,-0.1367819753,0.5881962946,-0.9390500494,1.153594323,-0.9339305423,1
0.6735612115,-0.1319540351,-0.211885736,-1.318586888,-0.4569116071,-0.3706887104,-0.6748481715,0.8172669446,-0.6158231551,0.8980592711,0
1.411381191,0.1790294968,-0.8139564683,0.6227096087,1.030190145,0.02351991338,-0.6388397034,-0.3028029915,-0.8284944468,1.022090366,1
1.250130485,0.3163119479,-1.210814472,0.9365549693,1.698780594,-0.905053472,-1.262311441,0.5746153413,-1.131157047,0.4628914909,1
2.929435509,0.2087809426,0.7380772096,0.3996405699,0.5888364469,0.6994559216,0.5398085718,-0.04850684829,1.568854728,-0.4733853955,1
0.9052677021,0.2055560336,-0.3289598979,1.120982263,1.00135968,0.5279237538,-1.694417738,-0.1840184925,-0.05383828595,0.5749863172,1
0.3520916707,0.1306720943,-0.9363220648,3.64480666,0.8486773405,-0.9686695689,0.05849683876,-2.071655601,-1.110076182,1.737750438,1
-0.1339797315,0.6736524158,-0.3747195857,1.279655161,2.853548149,-0.06474069493,2.013526758,0.07618170238,0.9105880476,-1.046319469,1
-0.03610228477,0.2174694321,0.5801875067,-0.9318905405,0.7319699668,0.8278322305,0.3606666527,-1.055272074,1.353356629,-2.064163068,1
1.604488369,0.04073732503,-0.6784045787,-0.09303240665,0.3372188342,0.3027835364,-1.165482908,-1.207183812,-0.9648281152,0.04282022001,1
0.6999107842,0.1928946256,-0.9336983122,1.92568756,1.118030374,0.02713136502,-1.457185668,1.661538513,-0.9913090724,-0.2722341046,1
-1.343775153,0.1241123035,-0.9486727413,0.7299173424,0.835541002,0.1512410248,-1.758135598,-0.4837144041,-1.142259784,0.2431078835,1
0.5544665915,0.6405945933,-0.3591912842,-1.450024646,2.771440986,0.3181330368,0.3035681448,0.6087025572,0.8747846704,-0.9739773497,1
1.193694789,0.2867893916,0.0104198981,-0.8371269363,1.123242551,-1.023970731,-1.341163699,0.9199428103,0.62724418,0.3324637548,1
2.370440494,0.129992272,-0.5823673931,0.306321677,0.6849357363,-0.203024021,0.2461143125,0.3585295396,-0.6076385911,0.6275214305,1
1.0867949,0.1708778404,-1.138336917,-0.3627348566,1.08810912,0.156802518,0.05819956019,-0.6691843385,-1.359737068,0.3822213071,1
0.0386511358,0.2677810387,0.8828860925,1.672798451,0.7929973485,1.192289582,1.152347961,-0.4372690209,1.908811382,-3.010142128,1
0.2476880847,0.2301505412,-1.303287852,0.3796146413,1.383393141,1.381129691,0.8606664295,1.185535515,-1.44222862,0.03808155512,1
-0.1118094126,0.2787010397,-0.2027643697,-0.3698163131,1.186679622,1.487141797,-0.1680382984,-0.7285211495,0.2647684941,0.6697997595,0
1.541988092,0.1345894918,0.07628381049,0.7146847654,0.5108245271,-1.145448093,0.3340510027,0.1807048171,0.385837743,-0.3667471108,1
-0.471613951,0.276623232,-0.1358819436,-0.4640969391,1.209066548,-0.4165954497,1.145897494,-0.1528853759,0.4443335561,0.1631586236,1
0.5648607939,0.2693248779,-0.9845493811,-0.9503652106,1.437171595,-0.1497398311,-1.994715267,1.23869299,-0.9285433499,0.4587252637,1
1.317456997,0.07751703134,0.5326544993,-0.8061119551,0.1337751745,-1.549593321,-2.090334798,0.461230726,0.9470240152,0.5919408664,1
0.5131932255,-0.2192310459,-0.880768099,0.6779548342,-0.6873493753,1.266285271,0.4617784366,-0.308217914,-1.850478284,0.5697929706,0
-0.09177230453,0.3428781335,-1.300647329,-0.6397393925,1.785663843,0.3934737681,-0.6785174119,-2.009096392,-1.218181163,-1.315147644,1
1.428120462,0.3775413004,-0.2795880065,-0.3116110756,1.622325072,-0.3674960179,0.4204272031,1.059627845,0.4022098235,0.01485892183,1
-0.7684914114,0.1524294935,-0.789140558,0.9893723829,0.8970828649,-0.3505879636,-0.3541582947,-0.1871463306,-0.8318289574,0.08276111205,1
-0.8801222043,0.2306654634,0.6081802395,0.8580697079,0.7931234341,0.2162544925,-0.8804338107,-0.7157858631,1.429134827,-0.168378097,1
-1.479992907,0.1269891632,-0.9159076094,0.6620235224,0.8225586344,-0.0001576056966,-1.388583793,-0.9131649941,-1.108783991,0.6399295181,1
0.869939841,-0.0710384842,0.9787119065,-0.4275790396,-0.5836914915,-0.6699129139,-0.8474359759,-0.9852029401,1.336781501,1.99750566,0
-1.63173072,0.3795888617,0.2167913729,-0.4319917586,1.465693126,-0.4235242553,0.07914913291,0.188098799,1.142933281,-2.582697009,1
0.5153714057,0.260907155,-1.598078713,-0.5809266543,1.560060997,0.2710719402,-1.192629476,0.1191833041,-1.896215228,-0.9291659733,1
0.1708926773,-0.4197887399,0.2786294401,0.4061779012,-1.736711179,-2.611756,0.8073333572,-0.2470737201,-0.4359063738,-0.3691466269,0
