@relation stream_gen_i_drift_010k_f10_b05_n10_rs555 inc_css5_rs555_nd1_ln10_d5_10500

@attribute feature1 numeric 
@attribute feature2 numeric 
@attribute feature3 numeric 
@attribute feature4 numeric 
@attribute feature5 numeric 
@attribute feature6 numeric 
@attribute feature7 numeric 
@attribute feature8 numeric 
@attribute feature9 numeric 
@attribute feature10 numeric 
@attribute class {0,1} 

@data
-1.088431881,0.5986584568,-2.173150422,-3.071323116,2.033028112,0.6119915017,-1.265135057,-0.7512116516,1.451300602,-1.08157708,1
-0.8680034069,0.3516554127,1.146954131,1.520652102,1.064637075,-2.245251753,1.923728792,0.9846930065,0.4080282572,-0.9771314003,1
-1.257666318,0.003082527813,-1.104545897,1.091648345,-0.8618092896,1.549709177,-1.46497415,0.05325583749,-0.01984695417,0.4496056245,1
-1.508043575,0.6392603224,-0.1466428774,-1.339899844,-1.515800487,-0.2762312732,-0.3130145661,-0.7237908036,1.206722932,-1.122820063,1
-1.604113929,1.915575022,0.7460963896,-0.3690299616,0.8507743174,-0.3240723162,0.002283427091,0.4375785105,0.6302608141,-0.6375855561,1
-1.074887495,1.126798851,0.5603264181,0.954614286,0.6663467776,0.8063767675,-1.210042402,-0.1562489283,0.9085782386,-0.5678011329,1
0.2658390003,0.7555350118,-0.3566665251,0.08664639085,-0.8913759093,-0.7984964802,0.530152113,1.912290603,0.4088151917,-0.5778679431,0
0.3606699962,-1.717133933,0.3602712816,-2.530217628,0.3942907991,-1.282328837,0.8862630698,-0.8395241487,0.6886973653,-0.9621043392,1
0.6611649824,0.2037526161,1.898579115,-0.2538443644,0.9205370831,0.6620188018,-0.7940133078,-0.0486391492,0.3302282645,-0.09600295956,1
0.1702287511,0.7281124674,0.9961723498,2.091542862,0.3714886526,-1.26030149,0.6555908645,0.8739251548,1.138731117,-1.336253946,1
0.3940562278,-0.4173248928,1.650246028,0.8219498518,-0.3414467718,1.122014834,-1.262200211,-0.8192375903,0.4690674607,-0.08731487483,0
-0.6395088012,-0.1509994947,-0.6736644189,0.9799410332,1.238561951,-1.888487731,1.04776484,0.4005201206,1.542196697,-1.866537064,1
-1.072248448,-0.09419885833,-0.447334027,-0.7178541576,-0.02715310383,0.8512276361,-1.037837937,0.906537817,0.4881930401,-0.2004042015,0
-2.026243249,-1.050900193,0.7050678179,1.001663596,-0.6592576822,0.5391378176,-0.7933873151,-0.4340724709,0.5776787921,-0.3627706367,1
0.6849866291,-0.235736075,1.318753978,-1.574091239,-0.4793743993,0.2141301804,-0.2718988753,0.6857869901,0.1578714526,-0.08772532569,1
1.362274095,-2.226578162,0.5104790826,-0.4566869076,1.187779756,1.119480458,-1.15772802,-1.282342128,0.2395259684,0.1140962258,1
0.3740168057,0.3026189598,-0.2217532733,0.8685985074,2.523650847,-1.29124232,0.5253881698,-0.01187338114,1.441796064,-1.618837828,1
-3.132765049,-1.781572022,1.540625091,-1.642500255,-1.043213062,-1.036137611,0.8393927762,0.7989142911,0.2757001261,-0.526970448,1
-1.818059535,-0.2578065001,-0.5892433776,-0.4596723556,0.8626331945,1.082443541,-1.359408933,2.129863228,0.6868229699,-0.2800989621,1
-1.098846697,-0.24750336,0.8410950446,0.8424936939,-0.9492233601,-1.493900276,1.013909916,1.589514114,0.8132992691,-1.12294922,1
0.1823809811,-0.09856816319,0.3814984707,0.7672781099,1.2449378,1.169473582,-1.610993345,0.7555775113,1.055433685,-0.5764658758,1
0.8573753193,-1.137039907,0.4818323062,-0.06250655298,-0.05198443219,0.406566542,-0.8504840947,-0.9343641728,0.9903752212,-0.7321470388,1
-0.1634805622,0.7511875687,0.7306845833,-0.7314393402,0.4843863372,-1.628251273,1.485512012,0.1077758158,0.1111108432,-0.5673102621,1
-1.249613691,-1.760029873,-0.4080851111,0.395852804,-0.8404233454,-1.411294985,0.8169180711,0.6075276478,1.095420442,-1.348798671,1
2.456209639,-1.115647777,-1.433959875,-1.018062289,-1.294520492,-2.108831635,1.794359277,1.274429941,0.4165989074,-0.959582172,1
-0.8844214021,-1.380217356,0.8543311853,-0.4966872524,2.804249277,0.9906022485,-1.361788283,1.927236133,0.8620206437,-0.4557204045,1
1.265929958,-1.037685533,0.9979967435,-0.2108417978,0.7071349299,-1.269978763,0.6567338308,-0.9507198241,1.127823606,-1.334000183,1
1.061284847,1.063026587,-0.5643152993,-2.302207025,0.1827674092,-2.756825709,2.341243355,0.1030201272,0.5242509928,-1.220532985,1
0.6930310232,8.568924841e-05,0.4086134038,0.4529119577,1.047437103,-0.1107104542,0.9261575767,0.6270558792,-1.671535742,1.442014796,0
0.3337172846,-0.2639694408,-1.271344809,-0.2658684871,1.21770484,-1.515032006,1.066738156,0.2591842972,0.7489619368,-1.056204136,1
0.7309181958,-0.5491063078,-0.2464518211,0.2284622432,0.3064838655,0.9184055983,-1.261224033,-0.5008789901,0.8381831907,-0.4699185631,1
0.6284390596,-0.7649613955,0.2064296263,-0.7838136378,-0.4722953054,-0.5595372851,-0.1224993723,1.112919243,1.344882486,-1.314488847,0
-0.5333913822,0.957884296,-0.9923711156,-1.674942119,-0.9140175162,-1.502677763,1.632872658,0.2583386361,-0.4696270158,-0.01959753527,0
2.652531868,1.591666056,0.5020718387,0.9679255236,-0.08889092409,-0.1352038517,0.7367896007,-0.2242565337,-1.298496455,1.082810681,0
-0.646088465,-0.6235021907,0.06956972022,-2.4293969,0.1657533748,1.11627504,-0.9444550056,1.335986768,-0.2280947285,0.5089808335,1
1.264075241,-0.08721399889,0.7569272371,1.176121458,1.724543654,-2.117990332,1.510216973,-0.5658712744,1.029461077,-1.476429369,1
1.396253331,-1.721929523,0.3632221547,1.875809607,1.599082018,-1.071508856,0.1866314257,0.4677798231,1.74716577,-1.797798064,0
0.4464186214,1.761776622,-0.3039912214,-0.6852499338,-0.2453857821,-0.4057815128,-0.4127071817,-0.4553774141,1.68626004,-1.557022667,1
1.398942592,-0.4107390243,-2.148390465,0.06768922125,-1.199261837,0.7294842337,-1.189058641,-0.1455202349,1.066008993,-0.7054176516,1
1.258764133,-0.9790473057,-1.498176513,0.6117353139,0.3302349007,1.24966973,-2.359263974,0.1091047123,2.444442063,-1.780698332,1
-0.402904897,-0.7931526949,-0.6238645423,1.209271026,1.322822175,0.7486998409,-1.731139454,-0.1831855184,2.116116112,-1.636395891,1
-1.447865828,1.203065024,-0.009111829452,0.7468213312,-0.488291021,0.9954682358,-1.636201346,-1.353084951,1.477183902,-1.002899183,1
0.2888314059,0.4752173649,0.2713324476,-0.6996243396,0.5184148161,0.9888731747,-1.543872908,-2.048294297,1.243395563,-0.7964590616,1
-0.3236703721,1.311269986,-0.9489243959,-0.6503508776,0.5320622665,0.9069839153,-1.196145223,0.6025032288,0.6969870915,-0.3358986498,1
0.3767024481,1.714677466,-1.942656985,-1.149778296,-1.694694478,0.6585603904,-1.310436401,0.1820293476,1.43031962,-1.071659165,1
-0.315582649,0.8769075831,-1.452633361,-0.6188884459,-0.6240510236,1.235447686,-1.40503119,1.01070202,0.508730208,-0.08382263334,1
-0.02747338097,0.4790184307,-1.38171786,0.5808905239,-0.2406406014,0.9009472044,-1.489957052,-0.6398303592,1.304931998,-0.8900945799,1
-0.4751414775,0.3939853142,-0.4483505869,-0.1536508338,-3.573038469,0.8056750061,-1.05298615,0.01384525527,0.5848735441,-0.2989577206,1
-0.4546271403,1.77728602,-1.023398849,-0.1605216145,0.6984301509,1.175695232,-2.022762983,-0.1844580778,1.852068937,-1.271459771,1
1.275842612,0.6553959123,-0.632581547,1.405049751,-0.08255538509,-1.053964394,2.279109981,0.4727120795,-2.651950368,2.006295097,0
1.393287823,-0.6157552121,-1.621459443,0.05734315019,0.2786123614,-0.181574878,-0.2531661932,0.7476177514,0.8656358666,-0.8046712857,0
1.405655425,0.4628129857,0.5740287307,0.3771769921,-2.279912861,1.000258233,-0.9651831951,0.4807130672,0.03165593263,0.2419555539,1
-1.450996255,1.143930504,1.094010573,1.448911534,0.3447273859,-0.885652908,0.1739513183,1.025351092,1.354678102,-1.418157536,1
0.4487528069,0.07138677152,-1.363384166,-1.191599849,-2.224685822,-1.332139014,0.7235106039,-0.618873549,1.089367836,-1.312397555,1
-0.8345282999,-1.973163121,0.6719371317,-0.6932768185,0.2586035293,0.948125916,-1.650630611,-0.2370928941,1.549948617,-1.086718631,1
-0.09757786511,-0.1245665248,-0.3025716584,-2.337792598,-1.326873651,0.4141743374,-0.5122706319,-0.683176268,0.2742989371,-0.1089825261,1
-0.1529725006,1.310617383,0.05087992431,-0.3978446583,1.655686896,1.070416018,-1.270979465,0.776201042,0.5399533818,-0.1635227032,1
0.1276541735,1.413820966,2.722272029,-0.515021044,-0.801962483,1.236595394,-1.700151665,0.7264190511,1.119097012,-0.6021551231,1
-1.059676346,-0.7703728713,2.456971603,0.8525128625,-1.089845535,-1.224547821,0.7035925037,0.3636661634,0.9546389974,-1.169408342,1
0.2528080077,-0.2150355074,-0.9830496093,0.3332952268,2.004715257,0.8529899227,-1.212761833,-0.3568590319,0.8378872608,-0.4927560698,1
0.03648586231,1.752339275,-1.410181478,1.513838357,-0.6569223684,1.03150052,-1.609185265,1.512369644,1.271991436,-0.7997050168,1
0.1074067545,-0.495660976,0.5946862755,-0.7543115871,-0.05115326273,-1.55472812,1.237526545,0.1794589743,0.5076009138,-0.87516923,1
-0.303362192,-2.319349028,0.5015311084,-1.373378364,-0.08833330712,0.729136901,-0.9068664284,-0.3579663861,0.4973797878,-0.221771413,0
0.4140092261,-0.4127372639,-1.289074474,1.263908726,2.070689061,0.5199257934,-0.8106278558,0.009074309619,0.6720839229,-0.4288117476,1
1.237655998,0.7598861114,-1.286546251,-1.643903664,2.196440769,-1.493643581,1.044142608,0.1179540427,0.7716526148,-1.084302034,1
-0.007301717846,-0.706644685,-0.8214950928,0.5382485821,1.837029631,0.8221902689,-1.472809858,0.4054857787,1.437088543,-1.016804387,1
-1.117665322,1.463955125,0.568018762,0.7454677569,-1.217689259,-0.8607116084,0.7478671927,-1.618324191,0.1343228282,-0.3759814319,1
-0.3783346458,0.5397323898,0.8748610236,0.2918303291,0.4873045495,0.7640763212,-1.434628489,0.1105230241,1.446303253,-1.044387255,1
0.2607332977,-0.3209189626,1.08605654,0.259152104,-0.01042669817,0.555595029,-0.8880469167,0.6229295815,0.7886344351,-0.5055663136,1
0.8931692669,-0.6696834278,-2.485596452,-2.607978129,0.9371603701,1.283154895,-1.955189828,-0.9887314558,1.541409556,-0.9841247104,1
0.9308954918,-0.5151850107,-0.06881534379,-2.170303965,0.06888802586,0.1212377132,-0.632160124,-0.7388626962,1.093289803,-0.9188122081,1
-0.218366756,1.390448923,0.8781508052,-0.7836263738,-0.6145868762,0.5834646086,-1.140093267,-0.803231554,1.213867506,-0.8892819565,1
-0.5139929962,-0.8838010728,0.8777780525,0.9345354225,1.061107212,0.5623053726,-1.036790744,1.018280418,1.074642594,-0.763493417,1
0.06124599995,0.2469746717,-0.9917576785,-0.6120922119,0.69096852,-2.409984891,2.290453238,-0.8265832665,-0.003590685688,-0.6836078876,0
-0.6320748224,-0.4619761511,-0.9519628504,-0.53972352,-1.205758343,-1.13606703,0.9322551133,-0.2465968122,0.2894497579,-0.5759867406,1
-1.325436171,-0.9154366197,1.2125156,-0.04461549067,-0.7273822461,-1.058071578,0.5055773189,-2.010320329,1.054131116,-1.222136954,1
0.5267861142,-1.098029156,0.5477867529,-0.5670640053,-0.04179969198,1.45295473,-1.337956464,1.131738117,-0.08537100176,0.4901262198,1
-1.266668321,-0.496522048,-0.6505605161,1.146683792,-1.04443913,-1.624498157,0.9444103381,0.119094938,1.234106057,-1.536039533,1
-0.7308216553,-1.650961298,-1.371018396,-1.25344774,1.57849865,1.730609692,-2.157295765,0.08057129029,1.077893006,-0.4605907248,1
0.7543636188,2.071958312,-0.1543363122,0.7192387295,-0.3911700259,1.009750654,-1.430871074,-0.9115115428,0.9798000431,-0.593224118,1
1.305202325,1.652875525,1.904450892,-0.6723670731,1.432163551,1.042628012,-1.543751537,-0.1650971301,1.18213098,-0.7041339775,1
0.5546106512,0.1175819491,-1.142992679,-1.573489828,-0.9950723701,1.095614812,-2.146305219,-0.5758566415,2.335074113,-1.713811399,1
1.126602892,-0.5091351116,-1.041623519,-0.5196384565,0.468745698,1.912565501,-1.134108119,2.037199003,-1.405788331,1.74867662,0
-1.233427354,-1.739397266,0.4005506673,0.05875429409,-1.836074824,0.1647290862,-0.9669118802,-0.8501903613,1.654773446,-1.400861407,1
1.462853463,-0.3194197117,-0.4216974088,0.9931695009,0.406811376,-1.62561809,1.640435752,-0.402197742,-0.2528758956,-0.2437123593,0
0.7305075098,0.01255482265,0.1952000855,1.825426524,-1.154624337,-3.227713802,2.824823611,1.397010632,0.4591687741,-1.305115668,1
0.974729484,-0.7771396024,-0.4398932865,0.6684448237,-1.289894229,-2.197641755,1.393559076,-0.3409349818,1.354010283,-1.765537038,1
-0.6063138439,-0.8383425428,-1.756954347,0.1211761813,-0.06977715622,-0.6401659392,-0.007740698099,1.637192265,1.2860536,-1.278365195,1
0.2653245567,1.61959772,1.147071264,0.1440248574,0.01658713029,-0.557705472,0.1499822944,-1.06770243,0.7936739793,-0.8238255728,1
0.64678314,0.6031010777,-0.2992609512,-0.3372825435,0.129514856,-2.791183482,2.203477477,0.2248144323,0.8907569897,-1.546027212,1
-0.1293511266,-0.7509249541,-0.09445996445,1.13034175,-0.1114283965,-0.6166520268,0.3121016964,-0.7343035179,0.5915952261,-0.6877376738,1
-0.3529792608,-1.125750497,-0.6902382134,-1.507833764,-0.3165176099,-2.363293962,1.694381667,-0.8417305272,1.116992983,-1.629325632,1
0.472264934,0.5102515726,1.21634264,0.122311687,2.071471999,0.6720443216,-1.361395676,0.7828687034,1.485016863,-1.122325872,1
0.4231598734,-0.8883208301,-0.4178939423,0.6001820771,-0.2026224158,-0.2917874808,-0.4346339394,-1.352321245,1.491423078,-1.356927921,1
-0.9736681521,-0.2175671255,-0.3608059646,0.4446709118,0.1419877889,-1.333558109,0.343650017,0.2050157582,1.910239271,-2.035871055,1
-0.5174344516,-1.064983807,0.57379992,-2.554026611,0.1936821197,1.914053925,-1.875937307,-0.7861114627,0.1695338323,0.3758604698,1
0.8688416137,-0.7800271647,-0.209596427,-0.5020658143,0.6906432084,-0.8719527231,0.3499894175,0.7196994456,0.9955328904,-1.098141886,1
0.9198373865,0.3857295092,-0.597247553,-1.194975598,-0.04278181883,0.9642903819,-1.684864963,-0.4953487032,1.618561082,-1.133817051,1
0.00983610873,-0.2208738838,-0.1858915705,0.3289815765,-1.549657156,-0.3585735243,0.113951811,0.02181131847,0.5102237146,-0.5349190905,1
-1.694509642,0.5960473311,-0.05798753225,-0.8790840602,-0.6016047558,-0.9628336361,0.6595759639,1.359561016,0.5507752724,-0.7532246391,1
0.2845991976,-0.5266116872,-0.1683663794,1.155710531,0.1052304966,0.4113317791,-0.9788412058,-0.3461059873,1.231064376,-0.9521939086,1
-0.3582443053,0.3642310656,0.4412772718,0.1589154034,-2.105977219,0.9438508914,-1.188482617,-1.066083154,0.6113170652,-0.2664855705,1
-0.9628119957,0.8580182743,-1.175049052,-0.0286446289,0.1199166718,0.8646163275,-1.070322534,-0.1312060869,0.547662888,-0.241053388,1
1.664255967,-2.131484075,0.6085023964,0.8630885896,0.8010666547,0.397352449,-0.7396410892,0.1241468109,0.7529420829,-0.5604477112,1
2.494202475,-0.4507252529,1.375600985,-0.6114413432,-1.021360685,1.032538092,-1.535989138,-0.3824931731,1.184343861,-0.7307962875,1
0.2499575733,1.266830491,0.3951058169,0.7658249674,-0.3188152903,-1.009240692,2.123325125,0.7090052426,-2.445649474,1.830421562,0
0.7152946871,0.002793458738,-0.1618441187,-0.4438479817,-0.7715509095,1.543836735,-1.968615285,0.7983110661,1.088919082,-0.4956464798,1
0.3001934974,0.2913171492,0.419709704,-0.2648696889,0.3473319612,0.2030038939,-0.6695928448,0.5984721608,1.036287482,-0.8281839653,0
1.2724703,-1.093707141,-0.789143466,-1.742141952,1.715178038,1.149328456,-1.840159507,1.360213149,1.566237056,-1.037430345,1
0.1073849652,1.215415848,-1.432948951,0.7208275432,0.1228772386,0.977803709,-1.916591586,-0.7545767724,2.071778618,-1.516659818,1
-0.07877646799,1.609896375,-0.1279696904,-0.353338014,-0.3811259363,-1.089680626,0.2192537803,-0.003403511289,1.61352636,-1.703359064,1
0.2175437748,1.778521612,0.4231338217,-1.216253011,-1.009499302,0.9153314843,-1.572982468,-0.9338185876,1.479441465,-1.041261411,1
1.978835819,0.8836218416,0.2719906899,-0.06494581148,0.9532080676,-2.613018077,2.027195849,0.06751412112,0.936985348,-1.531788558,1
0.4226095566,-0.1143983784,0.6542129673,1.415836944,-1.335497395,0.8160184901,-1.223007641,-0.15782233,0.9302413492,-0.5898054794,1
0.1353419321,0.7103985438,-0.1260215557,0.05245584085,-0.8252097818,0.4024607162,-1.440953634,-0.9081119037,2.16572003,-1.776188091,1
-0.9669400575,1.808663494,-0.5797677792,1.407426445,-1.743843067,0.6856281218,-1.464703033,-0.07780881629,1.653552088,-1.252167283,1
0.8199350378,-0.2401957609,-1.960880544,-0.6992638206,0.6282121222,0.5110440321,-0.711278715,-0.2706653503,0.5037338926,-0.2919458455,1
0.5825763989,-0.677726505,1.525904569,-0.2426661093,0.871081194,1.003484647,-1.126941029,-0.8886328447,0.3539909674,-0.0316194856,1
0.8336208854,2.081274212,1.322352837,0.398566348,-0.7890029516,0.595653708,-1.086682206,-0.9093498088,1.12331474,-0.7763337153,1
0.6342590148,-1.344753614,0.5315106826,1.044724291,0.3479901195,-1.197722245,1.06413801,0.4236173327,0.1706732704,-0.4762404543,1
-0.8072695842,0.3346592667,0.6663719268,0.323164537,-2.062672205,1.116561931,-1.679524297,0.3065907265,1.31312298,-0.8337427959,1
1.182311072,0.4901585097,-0.9979636547,-1.239051865,0.1544187566,0.3445153211,-0.6399488643,1.441734836,0.6586254926,-0.4722051421,1
-2.405288205,-0.1349000642,0.3636483855,-0.2297975263,-1.067676786,-1.565595998,1.015414969,-0.09168124253,0.9675216023,-1.271081645,1
0.8848437101,1.481472503,0.7268488171,1.093776303,-0.8411274464,0.8261635774,-1.45951968,0.07126737647,1.400234907,-0.991492001,1
0.9788314808,-2.259979219,1.88450121,-0.3274546598,-1.564772717,-0.8402440146,0.3204708972,-0.2161631249,1.049178541,-1.13452629,1
-0.6655872359,0.2932053703,0.6832372956,-0.3221457822,-1.500998737,-1.791623889,1.32008251,0.4930030048,0.7513291162,-1.152556907,1
-2.081881091,1.308213241,-0.7446002545,0.1370009858,-0.0252817865,-1.225569388,0.7795592614,-0.4590547949,0.7522845442,-1.008226215,1
0.654027047,1.093808035,0.865006409,0.7921167244,-1.287769197,0.7898023214,-1.055662044,0.1540932607,0.6322087488,-0.3436934809,1
-0.1568678427,-1.121180387,0.8926618924,-0.5432003528,0.958347952,1.08550534,-1.367928251,0.1893458807,0.7380557586,-0.330032609,1
-0.6181595702,1.038282912,-0.2131074036,-0.2973084585,-1.405320827,-2.152143893,1.656281882,0.2144279556,0.8055118892,-1.281479854,1
0.3396873336,1.500283661,-0.7684178986,0.3548881166,-0.7700681718,0.236970414,-0.5544574753,0.8899560823,0.653280113,-0.5104136976,1
-0.2497591914,0.942049743,0.765258545,-0.1617843061,0.2298266699,0.7232879789,-1.320053603,0.398556935,1.320825644,-0.9243907685,1
0.7443729873,0.219507768,-1.259926917,0.0769477821,-0.3164641585,-1.421250412,1.217385418,-0.8495448576,0.235369468,-0.6104059319,1
0.2242182993,0.4662932066,-0.1545265411,0.423987886,-0.6913788731,0.7670478287,-1.125588682,1.795536954,0.8136551661,-0.4948933612,1
1.633472722,1.33261047,-0.454431427,0.1776554484,0.4256998921,1.76666544,-1.93141806,-0.622187422,0.5359160285,0.02683967085,1
1.707790275,-1.540793318,-0.3525623496,-0.5596482011,0.2522606562,0.8674810529,-0.9232171552,1.052358939,0.2330121398,0.03660360338,1
-0.4250405095,1.948871395,-0.6150741525,0.9416559355,0.2146420473,-1.44777829,1.046683438,-0.03323147341,0.639342603,-0.9762655041,1
-0.1391079718,1.074381749,-0.4898380557,-1.439300503,-0.228159143,0.6608542617,-1.10264573,0.08818370498,0.963025416,-0.6210660011,1
-1.025792093,0.9043681806,1.031661983,1.442691576,2.101234845,-1.562375112,1.03359569,2.628043057,0.9116257387,-1.224611235,1
-0.6682318266,-0.7953518849,0.793897854,-0.4691687422,-0.7367375275,0.674321958,-0.8733262242,0.04734177956,0.4554727352,-0.2182950791,1
-0.01871794329,0.2900443475,-0.9307067306,0.4959598495,-1.843642481,0.06209288763,-0.4051249857,-0.4346136285,0.7783505906,-0.6463495328,1
0.9543866515,-0.9269812556,-2.29337415,0.8758079867,1.601923567,-0.7059872849,-0.001541710562,0.6615136305,1.439310922,-1.425895782,1
-0.2817084887,0.5322411642,0.6897134241,0.4012180942,1.216425036,0.8411200118,-1.643473086,-0.5909261617,1.756250511,-1.293294197,1
0.503116072,0.1864646103,1.55606642,-1.07483551,-1.074898978,0.6451607227,-1.346814736,1.352636231,1.524849563,-1.129393758,0
-0.6975537584,0.7146023157,-0.1231107546,-1.666292163,0.1887317618,-2.124615693,1.678037266,-0.5812884019,0.6680509364,-1.18589587,1
0.08289304829,-1.662285153,0.8483837501,-1.748129418,1.244179872,-0.1534220805,-0.6231669824,1.408821561,1.574831404,-1.429311166,1
-1.688619505,-1.093542998,-0.7725867288,-0.2363326218,-0.7819620671,-0.9132378316,0.3783007057,-0.8716837023,0.9808139525,-1.091896083,1
-0.1645337498,-1.115518988,-0.311852471,-0.3921402631,-1.422296783,0.3401542689,-1.023761176,-0.6570701541,1.478302096,-1.195765001,1
-0.3193056952,-0.1200773659,1.150934534,1.429273624,-0.3097589622,-1.16871974,1.040090764,1.057548316,0.1217879863,-0.4367574107,1
0.3833654472,-0.219600186,-0.3817473517,0.4821699092,1.748470855,-1.461383636,1.003879788,0.415331603,0.8175280444,-1.103049978,1
0.2507306588,-0.9176196529,0.3704874436,-1.276704094,1.094048885,0.9257798915,-1.321495621,0.9145398239,0.9613673718,-0.5867708601,1
-1.553106846,-0.02554795393,-0.9592583651,0.9043663311,0.2651747697,0.9301979159,-1.586002722,1.085526638,1.431569616,-0.9909742486,1
0.4089445397,-0.03233682979,0.398863449,0.6045926857,-1.210439136,-2.922087688,2.278731497,-1.343260312,0.9579482657,-1.640150797,1
0.4698089856,-0.02975936518,-0.4848840156,-0.2140473953,0.7990855664,0.2736708984,-0.7030270637,0.721624084,0.8913793692,-0.7158218465,1
-1.238494367,-1.683292284,-0.303057149,-0.05414849012,0.6444062574,1.088007428,-1.890766655,1.091341313,1.746286486,-1.211828573,1
0.6108771388,0.5759692121,-0.5536926733,-1.044543689,0.2560802487,-0.8088227699,1.063722115,-0.7065671393,-0.6070972649,0.3117373401,0
0.3596291898,-0.1054056353,-2.087960295,2.201728756,-0.1471774191,-1.910982677,0.9381528832,-1.06135868,1.818059009,-2.114861745,1
1.500936831,0.2010379999,-0.854488546,-0.5689801832,1.307257842,1.332208328,-2.028208345,-0.4127653877,1.595867176,-0.9999630809,1
-0.3868498282,-1.868632571,-0.5146093857,-0.4624246286,-1.797874889,-0.3046368856,0.2471825788,-0.1339041084,0.1065505384,-0.1604110642,1
0.3978555733,1.245852306,-0.02355261322,-1.019766212,1.162379007,0.7196176318,-0.9790002643,0.002044573861,0.6347451647,-0.3460793843,1
-1.127588475,0.1877060065,0.5155691798,0.6067873379,-0.6165308102,0.8500671953,-1.430560472,-1.348803474,1.348832544,-0.9161578811,1
-0.4435926039,0.158946768,0.2733844426,-0.4024803467,-2.489102284,-1.453083809,0.8778434003,-0.04081017002,1.039895138,-1.300002718,1
-1.560477802,1.304139066,-0.5564310863,0.2764187289,-0.3904319085,0.1918571974,-0.8450557563,0.2824767554,1.367040465,-1.136517162,1
-0.996117852,0.0433706989,1.22740081,-2.383844249,0.03536036639,-2.236423717,1.711013124,-0.2201529741,0.8212087327,-1.357096544,1
-1.332350065,0.8618313392,0.5334174484,-0.01217822341,-0.816643667,-1.973517827,1.552044227,-0.9177115279,0.596013326,-1.080550406,1
-0.666755742,0.3198994154,-0.3189048465,0.7449976814,-0.4852104442,-2.087565789,1.527990686,-1.072129767,0.9306699634,-1.378804853,1
-0.3863362768,-1.17490761,0.4192798833,0.06073148562,0.4727245661,1.456561201,-2.104950948,1.379004627,1.524616989,-0.8942390384,1
-0.5930617129,-1.645027994,0.8185221988,-1.018568286,-0.2867411496,0.4780971821,-0.09547193494,0.1247273364,-0.7765292009,0.8171942744,0
0.1989040848,-0.9060197552,0.2001773994,0.3564678728,-0.3341799191,-3.201094664,2.064072903,0.4555670003,1.996592897,-2.627997651,1
